date,asset,score
2024-11-26,000338.SZ,-0.6181463173976514
2024-11-27,000338.SZ,-0.6547094667941693
2024-11-28,000338.SZ,-0.7317212661716437
2024-11-29,000338.SZ,-0.7200503713631169
2024-12-02,000338.SZ,-0.6214704461408729
2024-12-03,000338.SZ,-0.2999435545814946
2024-12-04,000338.SZ,-0.45968359115972046
2024-12-05,000338.SZ,-0.4278334028118894
2024-12-06,000338.SZ,-0.44481390737571075
2024-12-09,000338.SZ,-0.4001493257502954
2024-12-10,000338.SZ,-0.3776577143088693
2024-12-11,000338.SZ,-0.32267087466125244
2024-12-12,000338.SZ,-0.13740903130223414
2024-12-13,000338.SZ,-0.35130382902457435
2024-12-16,000338.SZ,-0.47611915458190623
2024-12-17,000338.SZ,-0.6948342260449238
2024-12-18,000338.SZ,-0.5601976505852856
2024-12-19,000338.SZ,-0.3011177415566333
2024-12-20,000338.SZ,-0.15774130221619875
2024-12-23,000338.SZ,-0.3092691968514234
2024-12-24,000338.SZ,-0.4918352706825426
2024-12-25,000338.SZ,-0.509623440487452
2024-12-26,000338.SZ,-0.4894365890797596
2024-12-27,000338.SZ,-0.30625939458853935
2024-12-30,000338.SZ,-0.34682118126212147
2024-12-31,000338.SZ,-0.4723417772235755
2024-10-08,000408.SZ,-0.5526795482811533
2024-10-09,000408.SZ,-0.6779200152853422
2024-10-10,000408.SZ,-0.7345952972173856
2024-10-11,000408.SZ,-0.6348342221605578
2024-10-14,000408.SZ,-0.6671464502587144
2024-10-15,000408.SZ,-0.8647035957929613
2024-10-16,000408.SZ,-0.8101638522336001
2024-10-17,000408.SZ,-0.5132333805015674
2024-10-18,000408.SZ,-0.4574046163433041
2024-10-21,000408.SZ,-0.34992222497425474
2024-10-22,000408.SZ,-0.03735097925234505
2024-10-23,000408.SZ,-0.04456278180076624
2024-10-24,000408.SZ,-0.33860898108648896
2024-10-25,000408.SZ,-0.43859153755563063
2024-10-28,000408.SZ,-0.4895254448645722
2024-10-29,000408.SZ,-0.38193138261663895
2024-10-30,000408.SZ,-0.0860143806793146
2024-10-31,000408.SZ,0.010401747787238902
2024-11-01,000408.SZ,-0.2294475031973955
2024-11-04,000408.SZ,-0.2241491849185897
2024-11-05,000408.SZ,-0.34876008996223157
2024-11-06,000408.SZ,-0.2732454620651822
2024-11-07,000408.SZ,-0.3685229889356233
2024-11-08,000408.SZ,-0.410745300611013
2024-11-11,000408.SZ,-0.4543839766641532
2024-11-12,000408.SZ,-0.5590907818110114
2024-11-13,000408.SZ,-0.5679268633281002
2024-11-14,000408.SZ,-0.6273367552325384
2024-11-15,000408.SZ,-0.7242298579785083
2024-11-18,000408.SZ,-0.7033442006185461
2024-11-19,000408.SZ,-0.8178584319061757
2024-11-20,000408.SZ,-0.713674015254838
2024-11-21,000408.SZ,-0.6549077558308154
2024-11-22,000408.SZ,-0.5602229809232342
2024-11-25,000408.SZ,-0.553211802313619
2024-11-26,000408.SZ,-0.5621059390712748
2024-11-27,000408.SZ,-0.6061392657225263
2024-11-28,000408.SZ,-0.6600234368798319
2024-11-29,000408.SZ,-0.6016437227642034
2024-12-02,000408.SZ,-0.5921344671866468
2024-12-03,000408.SZ,-0.6679026995340535
2024-12-04,000408.SZ,-0.6068214145100836
2024-12-05,000408.SZ,-0.33932031500817234
2024-12-06,000408.SZ,-0.1948750648988718
2024-12-09,000408.SZ,-0.3744785989857894
2024-12-10,000408.SZ,-0.4625525373372323
2024-12-11,000408.SZ,-0.5296540512563981
2024-12-12,000408.SZ,-0.46413930451253166
2024-12-13,000408.SZ,-0.5815538543428642
2024-12-16,000408.SZ,-0.385194485101338
2024-12-17,000408.SZ,-0.41577301792005156
2024-12-18,000408.SZ,-0.566773535008836
2024-12-19,000408.SZ,-0.5954345994751443
2024-12-20,000408.SZ,-0.6754656294254762
2024-12-23,000408.SZ,-0.6064582601435105
2024-12-24,000408.SZ,-0.6167807696876118
2024-12-25,000408.SZ,-0.7704270179936066
2024-12-26,000408.SZ,-0.7265865991293562
2024-12-27,000408.SZ,-0.6414553016688473
2024-12-30,000408.SZ,-0.3771897819806862
2024-12-31,000408.SZ,-0.275441153581646
2024-10-08,000425.SZ,-0.3442989387773313
2024-10-09,000425.SZ,-0.4523587788220892
2024-10-10,000425.SZ,-0.3899045356100922
2024-10-11,000425.SZ,-0.267733260973247
2024-10-14,000425.SZ,-0.3398891641621068
2024-10-15,000425.SZ,-0.4618634694538202
2024-10-16,000425.SZ,-0.3992666226970858
2024-10-17,000425.SZ,-0.2726283502710226
2024-10-18,000425.SZ,-0.37579293470906994
2024-10-21,000425.SZ,-0.4653045878322163
2024-10-22,000425.SZ,-0.6366187363135906
2024-10-23,000425.SZ,-0.4150320999482776
2024-10-24,000425.SZ,-0.21528089001429027
2024-10-25,000425.SZ,-0.0391249206940039
2024-10-28,000425.SZ,-0.04414226906813366
2024-10-29,000425.SZ,-0.10587174230017518
2024-10-30,000425.SZ,-0.22830941207189293
2024-10-31,000425.SZ,-0.5073417724392403
2024-11-01,000425.SZ,-0.8011132518622093
2024-11-04,000425.SZ,-0.7132697250376275
2024-11-05,000425.SZ,-0.587828956788984
2024-11-06,000425.SZ,-0.5098619225532025
2024-11-07,000425.SZ,-0.6352868264435555
2024-11-08,000425.SZ,-0.612513649978502
2024-11-11,000425.SZ,-0.43328299715506935
2024-11-12,000425.SZ,-0.3143655486980482
2024-11-13,000425.SZ,-0.31812213662416766
2024-11-14,000425.SZ,-0.34212522308249893
2024-11-15,000425.SZ,-0.32835544666620564
2024-11-18,000425.SZ,-0.18444826401248351
2024-11-19,000425.SZ,-0.2825946174801029
2024-11-20,000425.SZ,-0.44743168849738674
2024-11-21,000425.SZ,-0.5798996887237594
2024-11-22,000425.SZ,-0.6061945938685711
2024-11-25,000425.SZ,-0.6770599010238578
2024-11-26,000425.SZ,-0.7432909591139159
2024-11-27,000425.SZ,-0.7819427004486122
2024-11-28,000425.SZ,-0.8644054607760104
2024-11-29,000425.SZ,-0.5429547996311188
2024-12-02,000425.SZ,-0.6832037038499061
2024-12-03,000425.SZ,-0.6550402710986983
2024-12-04,000425.SZ,-0.7250837709505364
2024-12-05,000425.SZ,-0.5357126312613364
2024-12-06,000425.SZ,-0.4798776381185039
2024-12-09,000425.SZ,-0.4741006503761944
2024-12-10,000425.SZ,-0.5162872810534584
2024-12-11,000425.SZ,-0.5624983686008675
2024-12-12,000425.SZ,-0.6162440165627537
2024-12-13,000425.SZ,-0.6631020100348182
2024-12-16,000425.SZ,-0.7173781659252734
2024-12-17,000425.SZ,-0.6365583400395938
2024-12-18,000425.SZ,-0.6577995116779012
2024-12-19,000425.SZ,-0.6505084335532298
2024-12-20,000425.SZ,-0.4496941383960138
2024-12-23,000425.SZ,-0.22529671850270838
2024-12-24,000425.SZ,-0.4721558172153656
2024-12-25,000425.SZ,-0.6460380804564676
2024-12-26,000425.SZ,-0.6539971794322542
2024-12-27,000425.SZ,-0.394859096114344
2024-12-30,000425.SZ,-0.31126839779829485
2024-12-31,000425.SZ,-0.5546044563126944
2024-10-08,000538.SZ,-0.514401053960617
2024-10-09,000538.SZ,-0.7277842263426064
2024-10-10,000538.SZ,-0.7897262988871094
2024-10-11,000538.SZ,-0.6022030719465622
2024-10-14,000538.SZ,-0.7036557115039168
2024-10-15,000538.SZ,-0.8428033360897567
2024-10-16,000538.SZ,-0.8407969966310811
2024-10-17,000538.SZ,-0.8619626434181428
2024-10-18,000538.SZ,-0.7213079085458658
2024-10-21,000538.SZ,-0.7473579160260531
2024-10-22,000538.SZ,-0.6502638100392623
2024-10-23,000538.SZ,-0.4741970001218724
2024-10-24,000538.SZ,-0.31325323278281675
2024-10-25,000538.SZ,-0.3931699389734853
2024-10-28,000538.SZ,-0.5245808119584592
2024-10-29,000538.SZ,-0.7493847029830116
2024-10-30,000538.SZ,-0.6060083555175565
2024-10-31,000538.SZ,-0.4205064389238907
2024-11-01,000538.SZ,-0.27574465072222
2024-11-04,000538.SZ,-0.160185657067466
2024-11-05,000538.SZ,-0.12369400708644174
2024-11-06,000538.SZ,-0.21183162925444987
2024-11-07,000538.SZ,-0.4359266784185791
2024-11-08,000538.SZ,-0.5410316132690652
2024-11-11,000538.SZ,-0.6758421800525497
2024-11-12,000538.SZ,-0.6874101876984511
2024-11-13,000538.SZ,-0.4932014544007833
2024-11-14,000538.SZ,-0.33551892281324847
2024-11-15,000538.SZ,-0.22649409259050876
2024-11-18,000538.SZ,-0.47429856774945084
2024-11-19,000538.SZ,-0.6732639962996128
2024-11-20,000538.SZ,-0.720275318572017
2024-11-21,000538.SZ,-0.5296894960181839
2024-11-22,000538.SZ,-0.40793440736176345
2024-11-25,000538.SZ,-0.295485673836931
2024-11-26,000538.SZ,-0.31340832986575207
2024-11-27,000538.SZ,-0.30843575839410237
2024-11-28,000538.SZ,-0.315440217844824
2024-11-29,000538.SZ,-0.4016035367334334
2024-12-02,000538.SZ,-0.36890060870297814
2024-12-03,000538.SZ,-0.5451436112226513
2024-12-04,000538.SZ,-0.4507926893346139
2024-12-05,000538.SZ,-0.4983094542101848
2024-12-06,000538.SZ,-0.32375834113896396
2024-12-09,000538.SZ,-0.5238798220563194
2024-12-10,000538.SZ,-0.6618006227659132
2024-12-11,000538.SZ,-0.6795909358067235
2024-12-12,000538.SZ,-0.8145535217574801
2024-12-13,000538.SZ,-0.7671515746547413
2024-12-16,000538.SZ,-0.9484339798828576
2024-12-17,000538.SZ,-1.023071564309266
2024-12-18,000538.SZ,-1.0956695845193956
2024-12-19,000538.SZ,-1.0291528399556333
2024-12-20,000538.SZ,-0.8586545080132071
2024-12-23,000538.SZ,-0.800109289382223
2024-12-24,000538.SZ,-0.7130289444444644
2024-12-25,000538.SZ,-0.6315835257780624
2024-12-26,000538.SZ,-0.6482379825235324
2024-12-27,000538.SZ,-0.7718347952591833
2024-12-30,000538.SZ,-0.7735852740321358
2024-12-31,000538.SZ,-0.5476366863168803
2024-10-08,000568.SZ,-0.3845652220899258
2024-10-09,000568.SZ,-0.36135827219695954
2024-10-10,000568.SZ,-0.46104434641256586
2024-10-11,000568.SZ,-0.4583292977490892
2024-10-14,000568.SZ,-0.4732462076435682
2024-10-15,000568.SZ,-0.4298927241244843
2024-10-16,000568.SZ,-0.430259639913655
2024-10-17,000568.SZ,-0.5616342450421028
2024-10-18,000568.SZ,-0.4161747679607054
2024-10-21,000568.SZ,-0.6439262455026439
2024-10-22,000568.SZ,-0.522304361825035
2024-10-23,000568.SZ,-0.5703307480230865
2024-10-24,000568.SZ,-0.3976181491776242
2024-10-25,000568.SZ,-0.44130119535896684
2024-10-28,000568.SZ,-0.39250973212770307
2024-10-29,000568.SZ,-0.5641569200540405
2024-10-30,000568.SZ,-0.4681336051106395
2024-10-31,000568.SZ,-0.5041764295967066
2024-11-01,000568.SZ,-0.47988695227698763
2024-11-04,000568.SZ,-0.6161376382324519
2024-11-05,000568.SZ,-0.4589679333197879
2024-11-06,000568.SZ,-0.41386388560622134
2024-11-07,000568.SZ,-0.7160919402800057
2024-11-08,000568.SZ,-0.8432588922391144
2024-11-11,000568.SZ,-0.9922787709767681
2024-11-12,000568.SZ,-0.921125408593215
2024-11-13,000568.SZ,-0.8591646629865923
2024-11-14,000568.SZ,-0.8450090335002868
2024-11-15,000568.SZ,-0.8081913313606006
2024-11-18,000568.SZ,-0.7603513845637753
2024-11-19,000568.SZ,-0.7029009115590541
2024-11-20,000568.SZ,-0.7374480920939414
2024-11-21,000568.SZ,-0.9141050385298308
2024-11-22,000568.SZ,-0.9704412541988698
2024-11-25,000568.SZ,-0.8799079200046058
2024-11-26,000568.SZ,-0.80927597296177
2024-11-27,000568.SZ,-0.8090298113469476
2024-11-28,000568.SZ,-0.7885572192168813
2024-11-29,000568.SZ,-0.8758248053897344
2024-12-02,000568.SZ,-0.7107229035832954
2024-12-03,000568.SZ,-0.6592142683854112
2024-12-04,000568.SZ,-0.675551622323312
2024-12-05,000568.SZ,-0.8913846159206462
2024-12-06,000568.SZ,-0.8653602863456334
2024-12-09,000568.SZ,-0.8053914760998873
2024-12-10,000568.SZ,-0.9985801004676551
2024-12-11,000568.SZ,-1.0248520996149926
2024-12-12,000568.SZ,-0.9898310700462171
2024-12-13,000568.SZ,-0.8696645291384718
2024-12-16,000568.SZ,-0.6703066668967805
2024-12-17,000568.SZ,-0.8426251185823808
2024-12-18,000568.SZ,-0.9663235010675326
2024-12-19,000568.SZ,-0.876360066843206
2024-12-20,000568.SZ,-0.8524699904292633
2024-12-23,000568.SZ,-0.7914068300842929
2024-12-24,000568.SZ,-0.8020786527680424
2024-12-25,000568.SZ,-0.8759152779412351
2024-12-26,000568.SZ,-0.9683370691183608
2024-12-27,000568.SZ,-1.0730101156011533
2024-12-30,000568.SZ,-0.7168831462268932
2024-12-31,000568.SZ,-0.4427006097256453
2024-10-08,000596.SZ,-0.9820436520574353
2024-10-09,000596.SZ,-0.8476669500742612
2024-10-10,000596.SZ,-0.7863049271117226
2024-10-11,000596.SZ,-0.6749424329875184
2024-10-14,000596.SZ,-0.7282945795230937
2024-10-15,000596.SZ,-0.6311217535594891
2024-10-16,000596.SZ,-0.5715204917213542
2024-10-17,000596.SZ,-0.5883631894368868
2024-10-18,000596.SZ,-0.626559389410171
2024-10-21,000596.SZ,-0.7629328494054589
2024-10-22,000596.SZ,-0.8603754421032128
2024-10-23,000596.SZ,-0.8113411806377792
2024-10-24,000596.SZ,-0.6328194211445402
2024-10-25,000596.SZ,-0.4736934017822109
2024-10-28,000596.SZ,-0.3138661333237013
2024-10-29,000596.SZ,-0.274060605874246
2024-10-30,000596.SZ,-0.25759434632450895
2024-10-31,000596.SZ,-0.33455753339518934
2024-11-01,000596.SZ,-0.3640078823549202
2024-11-04,000596.SZ,-0.4020197103945772
2024-11-05,000596.SZ,-0.39191000176348656
2024-11-06,000596.SZ,-0.3535535469994256
2024-11-07,000596.SZ,-0.5662282293803735
2024-11-08,000596.SZ,-0.6600031217952687
2024-11-11,000596.SZ,-0.8117652318328659
2024-11-12,000596.SZ,-0.6656285597588889
2024-11-13,000596.SZ,-0.48864230440305034
2024-11-14,000596.SZ,-0.33428086888604536
2024-11-15,000596.SZ,-0.3722282860456082
2024-11-18,000596.SZ,-0.4087874291901989
2024-11-19,000596.SZ,-0.47505185707094083
2024-11-20,000596.SZ,-0.5237199190501372
2024-11-21,000596.SZ,-0.648179600870635
2024-11-22,000596.SZ,-0.4245468300981958
2024-11-25,000596.SZ,-0.3871914705096532
2024-11-26,000596.SZ,-0.32893350471635585
2024-11-27,000596.SZ,-0.37078602976034725
2024-11-28,000596.SZ,-0.31940659099036806
2024-11-29,000596.SZ,-0.2641980871626399
2024-12-02,000596.SZ,-0.2508667654865907
2024-12-03,000596.SZ,-0.204169507434598
2024-12-04,000596.SZ,-0.3058036658168496
2024-12-05,000596.SZ,-0.2663014102723956
2024-12-06,000596.SZ,-0.203158317238611
2024-12-09,000596.SZ,-0.28416486821587805
2024-12-10,000596.SZ,-0.45621515572899907
2024-12-11,000596.SZ,-0.4900445787417587
2024-12-12,000596.SZ,-0.5265755342081645
2024-12-13,000596.SZ,-0.5302478326113284
2024-12-16,000596.SZ,-0.5290241415288548
2024-12-17,000596.SZ,-0.5213600723936451
2024-12-18,000596.SZ,-0.5269785332382259
2024-12-19,000596.SZ,-0.3684779864782616
2024-12-20,000596.SZ,-0.368837731860307
2024-12-23,000596.SZ,-0.5749769791779364
2024-12-24,000596.SZ,-0.7416606739164312
2024-12-25,000596.SZ,-0.7578641629748214
2024-12-26,000596.SZ,-0.5296974436213446
2024-12-27,000596.SZ,-0.44918626345309265
2024-12-30,000596.SZ,-0.322398701374546
2024-12-31,000596.SZ,-0.3531264293069447
2024-10-08,000617.SZ,-0.421381705211418
2024-10-09,000617.SZ,-0.47192159197298955
2024-10-10,000617.SZ,-0.6595583860212144
2024-10-11,000617.SZ,-0.7625640956637476
2024-10-14,000617.SZ,-0.7455028980332197
2024-10-15,000617.SZ,-0.8101909862168489
2024-10-16,000617.SZ,-0.8562440979515187
2024-10-17,000617.SZ,-0.7879612868570289
2024-10-18,000617.SZ,-0.656702583458024
2024-10-21,000617.SZ,-0.4779290277581861
2024-10-22,000617.SZ,-0.514428582024944
2024-10-23,000617.SZ,-0.6348090038756334
2024-10-24,000617.SZ,-0.7475305415911349
2024-10-25,000617.SZ,-0.8323405018360324
2024-10-28,000617.SZ,-0.7834583380169076
2024-10-29,000617.SZ,-0.6122491217083023
2024-10-30,000617.SZ,-0.6359756094226758
2024-10-31,000617.SZ,-0.7902405620145845
2024-11-01,000617.SZ,-0.8290296711378445
2024-11-04,000617.SZ,-0.8752738880295169
2024-11-05,000617.SZ,-0.7499311644352671
2024-11-06,000617.SZ,-0.7779331860044836
2024-11-07,000617.SZ,-0.6114169815295163
2024-11-08,000617.SZ,-0.38525668412324665
2024-11-11,000617.SZ,-0.3297931503692021
2024-11-12,000617.SZ,-0.5121854075410683
2024-11-13,000617.SZ,-0.6921789597980489
2024-11-14,000617.SZ,-0.7428490054622578
2024-11-15,000617.SZ,-0.5740107725767203
2024-11-18,000617.SZ,-0.6371664974203084
2024-11-19,000617.SZ,-0.7467040440529642
2024-11-20,000617.SZ,-0.7551643612509082
2024-11-21,000617.SZ,-0.5937236971126544
2024-11-22,000617.SZ,-0.2751610313357717
2024-11-25,000617.SZ,-0.42287667673540086
2024-11-26,000617.SZ,-0.6276292606498429
2024-11-27,000617.SZ,-0.7140593363527226
2024-11-28,000617.SZ,-0.5771388071922778
2024-11-29,000617.SZ,-0.5100427771029222
2024-12-02,000617.SZ,-0.672963845993773
2024-12-03,000617.SZ,-0.7196243170827186
2024-12-04,000617.SZ,-0.767140043939672
2024-12-05,000617.SZ,-0.7714425691808683
2024-12-06,000617.SZ,-0.7785630273625197
2024-12-09,000617.SZ,-0.6829564378858279
2024-12-10,000617.SZ,-0.6942700352297613
2024-12-11,000617.SZ,-0.6582031494279366
2024-12-12,000617.SZ,-0.6377889222919055
2024-12-13,000617.SZ,-0.5887893446540022
2024-12-16,000617.SZ,-0.7054228137050484
2024-12-17,000617.SZ,-0.7339633183303529
2024-12-18,000617.SZ,-0.6307497706402705
2024-12-19,000617.SZ,-0.5642703700951855
2024-12-20,000617.SZ,-0.4511111761940397
2024-12-23,000617.SZ,-0.4311123233991978
2024-12-24,000617.SZ,-0.5155184877892063
2024-12-25,000617.SZ,-0.642607574713143
2024-12-26,000617.SZ,-0.7408591120600796
2024-12-27,000617.SZ,-0.5321631831034603
2024-12-30,000617.SZ,-0.313383645464893
2024-12-31,000617.SZ,-0.1731582243721128
2024-10-08,000625.SZ,-0.5754128318208585
2024-10-09,000625.SZ,-0.4802340934617146
2024-10-10,000625.SZ,-0.5777880615643519
2024-10-11,000625.SZ,-0.6548973062973222
2024-10-14,000625.SZ,-0.8901808296279308
2024-10-15,000625.SZ,-0.9349996224132784
2024-10-16,000625.SZ,-0.7991104027799387
2024-10-17,000625.SZ,-0.8122233019897855
2024-10-18,000625.SZ,-0.7057182176065477
2024-10-21,000625.SZ,-0.6439910888955904
2024-10-22,000625.SZ,-0.5223499538709262
2024-10-23,000625.SZ,-0.635932307947721
2024-10-24,000625.SZ,-0.8168212866893905
2024-10-25,000625.SZ,-0.8362705901571864
2024-10-28,000625.SZ,-0.729813063192831
2024-10-29,000625.SZ,-0.48309715117576935
2024-10-30,000625.SZ,-0.2840605784960502
2024-10-31,000625.SZ,-0.2172751145061449
2024-11-01,000625.SZ,-0.4371040311676587
2024-11-04,000625.SZ,-0.6317082077201998
2024-11-05,000625.SZ,-0.8724340292811716
2024-11-06,000625.SZ,-0.8625289397075833
2024-11-07,000625.SZ,-0.7435522821614342
2024-11-08,000625.SZ,-0.7012971669521557
2024-11-11,000625.SZ,-0.7413946441614916
2024-11-12,000625.SZ,-0.8052600113340207
2024-11-13,000625.SZ,-0.8276863763169771
2024-11-14,000625.SZ,-0.7799318579733955
2024-11-15,000625.SZ,-0.7285640647960884
2024-11-18,000625.SZ,-0.6402061197452944
2024-11-19,000625.SZ,-0.40353993913638664
2024-11-20,000625.SZ,-0.2809702156349174
2024-11-21,000625.SZ,-0.2506723217488108
2024-11-22,000625.SZ,-0.256763827020765
2024-11-25,000625.SZ,-0.5142302410990048
2024-11-26,000625.SZ,-0.5569916454513514
2024-11-27,000625.SZ,-0.5551406137630199
2024-11-28,000625.SZ,-0.5961206675064945
2024-11-29,000625.SZ,-0.6224746917139963
2024-12-02,000625.SZ,-0.7814339501850441
2024-12-03,000625.SZ,-0.8178104583837751
2024-12-04,000625.SZ,-0.8978481851155322
2024-12-05,000625.SZ,-0.8793085305905958
2024-12-06,000625.SZ,-0.7298609082980692
2024-12-09,000625.SZ,-0.7278689711746378
2024-12-10,000625.SZ,-0.6884510938734012
2024-12-11,000625.SZ,-0.7520424852128523
2024-12-12,000625.SZ,-0.7918023591755108
2024-12-13,000625.SZ,-0.8416543855339278
2024-12-16,000625.SZ,-0.9028797247156991
2024-12-17,000625.SZ,-0.8184682837341564
2024-12-18,000625.SZ,-0.5726912215282715
2024-12-19,000625.SZ,-0.33400929061526485
2024-12-20,000625.SZ,-0.15466447863271804
2024-12-23,000625.SZ,-0.4393688706542082
2024-12-24,000625.SZ,-0.5241181233079014
2024-12-25,000625.SZ,-0.6428951387843185
2024-12-26,000625.SZ,-0.5501776446909309
2024-12-27,000625.SZ,-0.4523565535860437
2024-12-30,000625.SZ,-0.2459097687932307
2024-12-31,000625.SZ,-0.1663010538508145
2024-10-08,000651.SZ,-0.7225571979572132
2024-10-09,000651.SZ,-0.8571915001333978
2024-10-10,000651.SZ,-0.7920782006834333
2024-10-11,000651.SZ,-0.40044550069870566
2024-10-14,000651.SZ,-0.3108942095580318
2024-10-15,000651.SZ,-0.20287130403095305
2024-10-16,000651.SZ,-0.23985641485605097
2024-10-17,000651.SZ,-0.22230189499114267
2024-10-18,000651.SZ,-0.42374796646495977
2024-10-21,000651.SZ,-0.6498794325323184
2024-10-22,000651.SZ,-0.6120725154430772
2024-10-23,000651.SZ,-0.6536924293735945
2024-10-24,000651.SZ,-0.6711492436067634
2024-10-25,000651.SZ,-0.7193331293854118
2024-10-28,000651.SZ,-0.5762164292850565
2024-10-29,000651.SZ,-0.3907412825620791
2024-10-30,000651.SZ,-0.563666191914103
2024-10-31,000651.SZ,0.06402369274618053
2024-11-01,000651.SZ,0.07893506327018182
2024-11-04,000651.SZ,0.1889195891635924
2024-11-05,000651.SZ,0.17264110208703112
2024-11-06,000651.SZ,-0.061510636907737365
2024-11-07,000651.SZ,0.159000207566141
2024-11-08,000651.SZ,0.05637375653037066
2024-11-11,000651.SZ,-0.006535703715056768
2024-11-12,000651.SZ,-0.22261327213773546
2024-11-13,000651.SZ,-0.55710302323474
2024-11-14,000651.SZ,-0.5345637590636202
2024-11-15,000651.SZ,-0.5813075740548532
2024-11-18,000651.SZ,-0.24980334130697635
2024-11-19,000651.SZ,-0.0914507175805016
2024-11-20,000651.SZ,-0.0392360099528178
2024-11-21,000651.SZ,-0.13330943069781234
2024-11-22,000651.SZ,-0.25135557064237757
2024-11-25,000651.SZ,-0.27139254071746455
2024-11-26,000651.SZ,-0.3494857734191412
2024-11-27,000651.SZ,-0.21736243703825514
2024-11-28,000651.SZ,-0.09267938550908164
2024-11-29,000651.SZ,-0.09959556951278889
2024-12-02,000651.SZ,-0.03806737522131923
2024-12-03,000651.SZ,-0.15797872088954107
2024-12-04,000651.SZ,-0.35661742800425045
2024-12-05,000651.SZ,-0.4782394081577635
2024-12-06,000651.SZ,-0.5652201082111814
2024-12-09,000651.SZ,-0.6032794249637456
2024-12-10,000651.SZ,-0.8447603442890066
2024-12-11,000651.SZ,-0.7784767548696688
2024-12-12,000651.SZ,-0.5632847648856936
2024-12-13,000651.SZ,-0.4415321455331569
2024-12-16,000651.SZ,-0.32211732578515284
2024-12-17,000651.SZ,-0.2692785351193352
2024-12-18,000651.SZ,-0.3362365527257628
2024-12-19,000651.SZ,-0.598633395977089
2024-12-20,000651.SZ,-0.688009946273562
2024-12-23,000651.SZ,-0.8391747829695108
2024-12-24,000651.SZ,-0.9761423465530761
2024-12-25,000651.SZ,-0.7792443617119225
